client_id,treatment_flg,target
01a84eda17,0,0
01a8d6a74a,0,0
01a8e799f4,1,0
01a8fcf7e6,0,0
01a90cf478,0,1
01a9439012,1,0
01a9bc54a7,0,0
01a9d5cddc,0,1
01aa4029fd,1,1
01aa53dccd,1,0
01aa86c106,0,1
01aaac7e7c,1,1
01aabc2aac,0,1
01ab06466b,0,1
01ab6a7a62,0,1
01ad06acc3,0,1
01ad7ee511,0,1
01adb3def9,0,0
01adbab351,0,1
01ae63a042,0,0
01aeb60121,0,1
01af554bea,0,0
01afc10b28,0,0
01afd7f770,0,0
01b0359805,0,0
01b05d0419,0,1
01b0abebdb,0,1
01b1078e08,1,1
01b114e811,1,0
01b1597942,0,1
01b192eb41,0,1
01b1f9f7d7,1,0
01b2a47a1e,0,0
01b2eb0d2a,1,1
01b3191785,1,1
01b3dbfa37,0,1
01b3f90b3c,0,1
01b4255847,1,0
01b4dd9b2f,1,1
01b554c41e,0,0
01b5c2b82d,1,0
01b68d8f11,0,1
01b7990a35,0,1
01b7ba949b,1,1
01b81994fd,1,1
01b83d09c3,1,1
01b87a7db8,1,1
01b897db00,1,1
01b9270d42,1,0
01b929e932,1,1
01b988047a,0,0
01b98c5a21,0,0
01ba1b9a83,1,1
01ba5145a3,0,0
01ba7ec6d9,1,1
01ba8df6f1,1,1
01baae6a58,0,1
01bada3f59,0,0
01bb1f1998,0,1
01bb820213,1,1
01bbb8b9f4,1,1
01bbe2092c,1,0
01bc337f6b,0,1
01bc3e6d92,1,0
01bc7765d5,1,0
01bc96d255,1,0
01bc9815f1,1,0
01bca0daaf,1,1
01bcac2ca0,1,0
01bd3fb34b,1,1
01bd524d43,1,1
01be1e0c42,1,1
01bf78ae52,0,1
01bf87cdb1,1,1
01bfa72256,1,1
01bfd1c7a5,0,1
01bfdaa792,1,0
01c0092cf5,1,1
01c00ccc08,0,1
01c076dae8,1,0
01c0929a78,0,1
01c13fba10,1,0
01c1ce0971,1,1
01c1d143b6,0,0
01c1d4f25d,1,1
01c204d417,0,1
01c22b7f42,1,1
01c22fb8fc,1,0
01c252ad58,1,1
01c2729371,1,1
01c27c1546,0,0
01c2a9cfaf,0,1
01c3bfc2ec,0,1
01c4068bd9,0,1
01c4656a7d,0,1
01c4eca531,1,1
01c52f6240,0,1
01c54d4890,1,1
01c5edd853,1,0
01c67b3d7d,0,1
01c6f6d068,1,1
01c72ab26e,0,1
01c82cf657,0,1
01c8b009c3,0,0
01c9bb921f,1,1
01ca414735,0,1
01ca7577fd,0,0
01cae2fe36,0,0
01cb3882c0,1,0
01cbb3629c,1,1
01cbd7afa2,0,1
01cc066918,1,1
01cc3655da,0,1
01cca4ab79,1,1
01cd035438,0,1
01cd0ab0b8,1,1
01cd559cda,1,1
01cd7813cc,0,1
01ce2a36ec,1,1
01cead0f7a,0,1
01ceb9a3f8,1,1
01ceea22ec,0,1
01cf18ea1c,0,1
01cf3c165e,1,1
01cfa13b0d,0,1
01d0253197,1,1
01d02a2659,0,1
01d05b4653,0,0
01d05fb6d9,1,0
01d166565d,0,1
01d1906910,1,1
01d1f89fcd,1,0
01d2c46695,1,0
01d2c8205a,1,0
01d334b361,0,1
01d35e3e50,1,1
01d39eb58c,0,1
01d47ed35a,0,1
01d481f3ea,0,1
01d4d640fc,0,0
01d4f42d55,0,1
01d5717227,0,1
01d58bf990,1,1
01d601384c,1,0
01d6523380,1,0
01d6ca1aa5,0,0
01d70646f9,1,1
01d74dbad5,0,0
01d7ea3e1b,0,0
01d7fb69ce,0,1
01d88ee256,1,1
01d8916eea,1,1
01d89a10a4,1,0
01d8bdd3d9,1,1
01d962a885,1,0
01d97d5987,0,0
01d9b485b7,0,0
01da4682e3,1,0
01da817b03,0,0
01daa32818,0,0
01db7762ac,0,0
01dba6fde1,0,0
01dc11efce,1,1
01dc177a0f,0,1
01dc18c115,0,1
01dd5ae081,0,0
01de3437b7,1,1
01df01991d,0,0
01df5396c2,1,1
01dfbad6f8,0,1
01dffc89e1,1,1
01e05bd976,0,1
01e0a4ed89,1,1
01e0c9cf9d,0,1
01e0e98015,0,0
01e108c6ce,1,1
01e203b878,1,1
01e24e47a2,1,1
01e2950def,1,1
01e3938eb5,0,1
01e42dade9,0,0
01e45b1843,0,1
01e45c7317,1,1
01e4a0e8bb,1,0
01e58fc3a8,0,1
01e6070f86,1,0
01e65cc96d,1,0
01e675ef3d,0,0
01e70828f5,0,1
01e7c9485b,1,0
01e7deacd6,0,0
01e811e5fc,0,1
01e83eb179,0,1
01e88392d0,1,0
01e98bc5fa,0,1
01e9d359fd,0,0
01e9ded832,0,1
01ea40a13c,0,1
01ea55772d,1,0
01ea66571a,0,0
01ea78e7ec,0,0
01ead77ff0,0,0
01eb651a2f,1,1
01ec0f6c4d,1,1
01ec3870c7,0,0
01ec655fd7,1,0
01ec6e5df0,1,0
01ecb01f25,1,0
01ecb7d77c,1,1
01ece50363,1,1
01ed0e88cb,1,1
01ed59f46d,1,1
01eded3299,1,1
01ee0338ff,0,0
01eedad870,1,1
01ef560ee7,0,1
01efd4d81d,1,1
01f07b56b2,1,1
01f0b58712,1,1
01f0f15f7e,0,0
01f18164ac,1,0
01f1eeab21,0,0
01f1fec5f1,1,1
01f21d6abd,0,1
01f27289e4,0,1
01f2acdda8,0,0
01f2ecf020,0,1
01f35678ea,1,1
01f454f2f0,0,1
01f5fc8eb1,0,1
01f6adbb99,1,1
01f7aaff7c,1,1
01f7d58a8a,0,1
01f88be82d,1,1
01f9647d92,0,1
01f9928afd,1,1
01fa4b7dda,0,0
01fa81d7b9,0,0
01fab95b1a,1,1
01fac96106,0,1
01fc23cb3c,0,1
01fc7b011a,1,0
01fc8a06de,0,1
01fcd8a12d,1,1
01fd9ad079,0,0
01fda5b0e4,1,1
01fdccd860,0,0
01fe0eb677,0,1
01fe1e7ca2,1,0
01ff0d7b09,1,0
01ff3768b5,0,0
01ff4c3eb2,0,0
01ffe402f7,1,1
0200b25ef9,0,0
0200cb242d,0,0
0200fa2a7b,0,1
0201e5d1ac,0,1
020322f5e9,1,1
0203fb4747,1,0
0204013d79,0,0
020418a40a,1,1
020494a0a6,1,1
02052ac231,0,0
0205670e2c,1,0
0205bffa84,0,0
02077c4f70,1,0
02078fa0dc,0,1
0207d6357f,0,1
0208417aef,0,1
0208e79880,0,1
02091022bf,0,1
02092503d3,1,1
02095856d2,0,1
0209850a97,0,0
0209d1d29c,1,0
0209e161f0,0,0
020a229008,0,1
020a5e5ed3,1,1
020a80285a,0,1
020a957cf6,1,1
020ab045c0,0,1
020ae3d89b,1,1
020af7e836,1,0
020b09ab67,1,0
020bb42fda,0,0
020c0bc5bc,1,1
020c892f3a,1,1
020ca944ff,0,1
020cb514d8,0,1
020cb8a8d5,1,1
020cd24c07,0,1
020ceeb28e,0,1
020d1e21ad,0,1
020d50d8d4,1,0
020d66d3f6,0,0
020e1cb7b4,1,1
020e35c032,0,0
020e47a329,1,1
020ea93b26,0,1
020f07336e,0,1
020f608dc0,1,1
02113b203d,0,1
02118b30bf,0,0
0212af9be4,0,1
02133cb86a,1,0
0213b96cde,1,1
0214382ec5,0,1
0214b0f4e9,1,1
0214e29234,1,1
02150d0b61,1,1
02153c3b58,1,0
021543ff2f,0,0
02158f27e0,1,0
021596ebe2,1,1
0215af8695,0,1
0215ddc820,0,1
02165fd1ef,0,1
02167977e1,1,0
021731b4c9,1,1
02178c4a9a,0,0
0217f90446,1,1
0218253dc1,0,0
0218961a65,1,0
0218a44bf7,0,1
0218bea032,0,1
0218f0c6de,1,0
02191230ab,0,1
02197b07af,0,1
0219f1d2d6,1,1
021a4413f3,1,0
021a6ecf00,1,1
021aa6d31e,0,1
021adf64e0,0,1
021b343dd1,1,0
021b95b872,1,1
021bade1bd,0,1
021beb31b9,0,1
021bf68e8c,0,1
021c18b9f2,1,1
021c21b03d,1,1
021c24efcd,1,1
021c49c842,1,0
021c7ce49c,0,1
021caf8dd5,0,1
021d5e9967,0,0
021ddffc15,0,1
021de731a5,0,0
021e19cf2e,0,1
021e520571,0,1
021f9dc7c2,0,1
021fa0b923,0,1
022083f664,1,1
02209178a5,0,0
0220cbcb34,1,1
0220de41e2,1,1
02212ef838,0,1
02217b53c4,0,1
0221ac1e08,1,1
0221b45d8f,1,0
0221b4b208,0,0
0221d0dd9b,0,1
0221f25cd3,1,0
022283e19c,1,1
0222a3bc6b,0,1
0223a7aa21,1,1
0223e4711c,0,0
0224621ce5,0,0
0224e3cd5d,0,1
0224f1f95f,1,1
0224f87d33,1,1
0225083e30,1,0
0225763b76,1,1
02268d5bd0,1,1
022727539c,1,1
0227dcd67a,1,0
0227fcc949,1,1
02282c614b,1,1
02289edb42,1,1
022908c51e,1,1
0229710aa5,1,1
0229ae0ed5,1,1
022a1712ce,1,0
022a78ab7a,0,0
022ab47c36,1,0
022ac2acc4,0,0
022b33ed61,0,1
022c1fd505,0,1
022c6d20ca,1,1
022c77d06c,1,1
022d7a2f54,1,1
022d7e6149,1,1
022d90e310,0,0
022d95289f,1,1
022dd168ed,1,1
022e282299,0,1
022e57a5d3,0,1
022ec57f37,1,1
022ee8167b,1,1
022f0cb94b,0,1
022f7924c7,0,0
022fc2b51e,1,0
023088d0cc,1,0
0231d69a6b,1,1
0232e3cc5b,0,1
0232f6eeca,1,1
023375fa7e,0,0
02338612b4,1,1
0233968e78,1,1
0233a13905,0,1
0233d19ef3,1,0
0233e5a91f,1,1
0234279176,1,1
0234801728,1,0
0234eb2269,1,0
02351bc3ba,0,1
02351cca20,1,1
02358a1b73,1,1
0236407158,1,0
02367b6463,1,1
0236a35bb3,1,1
0236e3df2d,1,1
02372cf870,0,0
0237bcfa46,1,1
0237cad6a0,0,1
0237d93375,1,1
02387bac9c,1,0
0239031631,0,1
02395b4179,1,0
023971fd4e,1,1
0239ae5da5,0,1
0239cc4e4a,0,0
0239d284f4,0,1
023a48e658,0,0
023a680fd5,1,1
023a998935,0,1
023aad1a02,0,1
023aba7b4a,0,0
023b83b727,1,1
023c4e1cc1,0,1
023c535301,1,1
023c746700,1,1
023ccc61ea,0,0
023d123d25,0,0
023dd624e4,1,1
023de2f43a,0,0
023e5a5289,1,1
023eaa6e3d,1,1
023eb9ea99,1,1
023ef84fd3,1,1
023f201109,0,1
02401b8e50,0,0
0240454dfe,1,0
02404d3677,0,1
0240833ebd,1,1
0240cd57eb,1,1
0241320451,1,1
0241af5915,1,1
0241f688d0,1,0
02423d064f,0,1
024265ed84,1,1
02429418df,0,0
0242bd02d1,1,0
0242cdc84c,1,1
0242d09185,0,0
0243b0d1ec,0,1
02442e6abd,1,0
024442e5a9,0,1
02444aaaff,1,0
0244531961,1,1
024464d1b8,1,1
0244907bdd,1,0
02453579a5,0,1
02455769fb,0,1
024560016b,0,1
0245be0a6d,0,1
0245d15fe5,1,0
0245ecf5e9,1,0
0246f27d40,1,1
0247083bb2,1,1
024718ab5f,1,1
024768dd9c,1,1
024784c103,0,0
02489eea13,1,1
02491f63d1,0,1
024962cfb9,0,1
024993ceb2,0,1
0249c9d96c,0,1
0249e401cc,0,1
024a1afbc0,1,1
024a89f932,1,0
024a8b7317,1,1
024a951504,1,1
024a99fe0b,1,1
024ae7f760,1,1
024b4688d0,1,0
024c58e1d8,1,0
024c6b46f1,1,0
024cabd373,1,1
024ce71d97,1,1
024cf91aa2,1,1
024d6159e8,1,1
024dea49e7,0,1
024e4d69c1,1,0
024e672c49,1,0
024f3ac7bc,0,1
024faca533,0,1
024fd7b387,0,1
0250c20027,0,1
0250cc3975,0,1
0251efe59c,0,0
0252b196a6,1,0
0252e8ff85,0,0
02531e6a1f,0,0
025341955c,1,1
02539a5990,1,0
0253e43fb9,0,0
0253f2b58c,0,0
025443588e,0,1
0254a6eeed,1,1
0254b8f978,1,0
0254e54cc5,0,1
0254fb6af8,1,0
02555cd3b0,0,0
025572fccd,1,1
02560c027f,1,0
02561e6926,1,1
0256687de3,1,1
0256cce0c9,0,1
0256daa522,1,0
025816cf35,0,0
0258990174,0,1
0258bdae05,0,1
0258ea0632,0,1
025992a3fe,0,1
02599abddf,1,0
025a7608cc,1,0
025ad1c934,1,1
025adaeac0,1,1
025b4aaeee,0,1
025b4f859a,0,0
025b9afc30,0,1
025bcee23a,0,1
025c15a4fb,0,0
025c6ee503,0,0
025ca046e6,0,0
025cff2f5b,0,0
025d7c1143,1,0
025e491976,0,1
025e4aa110,0,1
025e516ae0,0,1
025ec269aa,1,0
025ee2e874,1,1
025f10c0be,0,1
025f17ff50,1,0
025f6dee48,1,0
026089e852,0,1
0261a6f5e2,1,1
0261e40409,1,1
0261fcd5b6,0,0
026264a9fa,0,0
026270cc03,0,0
0262745620,1,1
026277050f,1,1
0262e08a90,0,0
0262e12d44,0,0
026306ef61,0,1
02635cf981,1,0
026370cc55,0,0
02641419fd,1,1
026421c2ec,1,0
026436a051,0,1
02643bc2c2,1,0
026466cca4,1,1
02649cdf1e,0,1
0264df63a8,0,1
0264e5fb8f,1,1
0265c9ac58,1,1
0266459b51,0,1
026654893f,1,1
0266ddeaed,1,1
0266ebd041,1,1
0266f7d9b5,1,0
0267b611a0,1,0
0267daf893,1,1
0267eb2c56,0,1
026802668e,0,1
02687cdf8f,0,1
02688289b2,0,1
026891a74c,0,0
0268c45a35,0,1
02692e49b0,1,0
02696fc219,0,1
0269e77497,1,0
0269fcd294,1,1
026a35d11e,0,1
026a75120e,1,0
026a98f3b2,0,0
026ad75936,1,0
026b64efff,0,0
026bb6a937,0,1
026c3f1637,1,1
026c5506d9,1,1
026ca97645,1,0
026cc3e720,0,1
026d0b53fa,1,1
026d613f8b,1,0
026d6eebb0,1,0
026d77ebfb,1,1
026ddbc291,0,0
026e31410b,0,0
026e88ca8c,1,0
026e8a1981,0,0
026f7f7743,1,1
026ffcf9d1,0,1
027025a294,0,0
02702b7391,0,1
027042fbc0,1,0
02706bb3e4,1,0
02706c00bf,0,1
02710077b7,1,1
0272143be8,0,0
02722d7116,1,1
02723a8f5c,1,1
0272591106,0,0
02733580dc,1,0
027342f92b,1,1
0273a5bbb6,1,1
0273d9c283,0,0
02743a4a19,0,0
02748d92d6,1,1
027514b35b,0,1
02752231a0,1,0
02759c2124,1,1
027619de75,1,0
0276278309,0,1
027640fd67,0,1
02767c5a9a,0,1
02767d6e3a,1,1
0276921899,1,1
0276ad0be1,1,0
0276b88f3f,0,1
0276bb6b4e,0,1
02774a599d,1,0
027794d600,1,1
027813465f,0,0
027817ade7,0,0
027869841c,0,1
0278761800,1,0
0278e494a3,1,0
02791c73c8,0,1
027968ffdd,0,1
0279c90a54,0,1
0279dea97a,1,1
027a00c90b,1,0
027ad8a9b1,1,0
027ae496a1,1,0
027b52629c,0,0
027b850e8f,0,0
027b93545d,1,1
027c08a1e4,1,1
027c0d15d0,1,0
027c25d5d8,1,1
027c375a06,0,1
027c4b7968,1,1
027c6752b2,0,1
027d16ba37,1,1
027ded0516,0,1
027e1cd396,1,0
027e726ad5,0,1
027e809ee4,1,0
027f3e6de4,1,0
0280192a3a,1,1
02803a468d,1,1
0280445479,0,1
028099a338,1,1
0280dfaaa9,0,1
0280e2afd3,0,0
02813a917f,0,0
028163d08f,1,1
0281a90932,0,0
0281b6db57,0,1
028209f912,0,1
02822df7ab,1,0
0282b133dd,0,0
0283003718,0,0
02830ffebb,0,1
0283c9d22b,0,1
02844d4f73,0,1
0285c488ac,1,0
02861809ea,1,1
028633ce13,0,0
0287120a96,0,1
02874eba6f,0,1
02886060b8,0,0
028902797f,0,1
0289a30ff4,1,1
0289d0da3c,1,0
028a0b4e35,0,1
028ae9644e,1,1
028b20ef7a,0,1
028b2c84b8,1,0
028b565d68,1,1
028b7d9df4,1,0
028d0c30a0,1,1
028d4d92c0,0,1
028e1225dc,0,0
028e22b98c,1,0
028ed88bcf,1,0
028f168886,1,0
028fbe0e69,0,1
028fe337c9,0,1
0290045ef5,0,0
02907b35db,1,0
0290cd9663,0,0
0290d92b16,1,1
0290e025c4,1,1
0291bab39b,0,1
0291e05937,1,0
02920cd6df,1,1
029242c34b,1,1
029377a120,0,1
02937c102f,0,1
0293d739c1,0,0
02947094c9,0,1
0295176d76,1,0
0295ab723a,0,1
02960033e8,1,0
02969b49e7,1,1
0296fc6531,1,1
0296fdc3c4,0,0
02976f4eb1,1,0
029781e48e,0,0
029786b3f4,0,0
029789fa0a,1,0
0297e1c0b4,1,1
02981fc6cd,0,1
0298d8c29c,0,0
02993a8294,1,1
02994bfe9b,0,1
02997195c8,0,1
0299787515,0,0
0299e19e2b,1,0
029a22ec75,0,0
029af4c155,0,1
029c2fecff,0,1
029c9cec9c,0,0
029ce8b15a,0,1
029ceb4f88,0,1
029d0c558d,0,0
029d7969cc,1,1
029e60db98,1,1
029ebf673a,1,1
029f0df867,1,1
029f7720e0,1,1
02a009c851,1,1
02a01457a3,1,0
02a08e8c2c,0,0
02a09958f0,1,1
02a0c7a92c,0,0
02a0e86544,0,1
02a14374a2,1,1
02a1725e6e,0,0
02a185d589,0,1
02a19f42ed,1,0
02a1b92422,1,0
02a243274a,1,0
02a2531a16,0,0
02a264f31d,1,0
02a2699a4b,1,0
02a26d51cb,0,1
02a31dd14a,0,0
02a34f9117,1,0
02a3ac780d,0,1
02a3cee2a0,0,0
02a3e56e03,1,1
02a400777e,1,1
02a42d7695,1,1
02a4306c64,1,1
02a519ff26,0,0
02a5288e6f,1,1
02a54554bb,1,1
02a5805158,0,1
02a5c7b16e,0,1
02a5ce0854,1,1
02a614ddef,1,0
02a64ea326,0,0
02a6e3d3c4,0,0
02a713cb25,0,1
02a746a7ed,1,0
02a7fe7282,0,1
02a8f450a8,1,0
02a9364309,0,1
02aa39618e,0,1
02aa57f340,1,1
02aa6b9e20,1,0
02aab9fc14,0,0
02ab1fe68f,0,1
02ab5dd7d0,0,1
02ab6f79a5,0,1
02ab836493,0,0
02abc9e316,0,1
02ac49e94f,1,1
02acdb8840,0,1
02ad1f576a,0,1
02adc9fbb9,1,0
02ae392070,1,0
02ae3c1e5e,1,1
02aeb22da7,0,1
02aeb8d676,0,1
02aedecc85,1,0
02b0bdd724,0,0
02b0c7be00,0,0
02b10b3eee,0,1
02b120e7bf,0,0
02b192e865,1,1
02b2916bcf,0,0
02b2b3776a,0,1
02b35ee144,0,1
02b4666431,1,0
02b4e59b89,0,1
02b5930917,1,1
02b5f30d65,1,1
02b73ffb24,0,0
02b7a22a8d,1,1
02b7c00b74,1,1
02b8155747,0,0
02b8166c62,0,1
02b841a9b0,1,1
02b892f112,1,0
02b8969a04,1,1
02b9c8589f,0,1
02ba555380,1,1
02ba6a1463,0,1
02ba6af985,1,0
02baed6eca,0,0
02bb140b01,0,1
02bb4a6e85,0,1
02bb5009fd,1,1
02bbb61262,1,0
02bc1ccdd9,0,0
02bc25871d,1,1
02bcf02f6b,1,1
02bd08c4bb,0,1
02bd3d6785,1,1
02bd8db540,1,0
02bddb2e5c,1,0
02be44ea77,0,0
02be6f1e59,0,1
02be6f2567,1,1
02bef983c5,0,0
02bf1ea257,0,1
02bf342614,1,1
02c014f8e9,1,0
02c019136b,0,1
02c1ec0e9d,0,0
02c203f520,1,0
02c2295e5c,0,1
02c2a986e6,0,1
02c2ec3369,0,1
02c3128b4f,0,0
02c414ab28,1,1
02c44238cb,1,0
02c4969c7f,1,0
02c50bc8fb,0,0
02c5378fe3,1,1
02c584f959,0,0
02c5e8cb24,0,0
02c5ee1be0,0,1
02c61da01a,0,1
02c6aaa1ae,1,1
02c6c16845,0,0
02c6f22883,1,0
02c7c1f3af,0,1
02c833372d,1,1
02c83ac4aa,0,1
02c89bc3ff,0,0
02c8b1cb45,0,1
02c8baef51,1,1
02c8f39270,1,0
02c9071e71,0,0
02c9c396cb,0,0
02c9d3f07e,1,1
02cb4e154c,1,1
02cb76d076,1,1
02cbd54579,1,1
02cbf7cfdc,0,1
02cc61cbee,1,1
02cd5ec57f,1,1
02cd6ed24e,0,1
02cda56f0a,0,1
02cdc9dadf,0,1
02cddbcc41,1,1
02cde0427a,0,1
02ce1bde47,1,1
02ce2763d7,1,0
02ce6e188d,0,0
02ce8846e1,0,0
02cf93119e,1,0
02cfd4b133,0,1
02d0b04914,1,1
02d14e677f,1,1
02d1736416,0,0
02d198ac49,0,1
02d19d2ffb,0,0
02d30cc39f,0,1
02d3bc6946,1,1
02d408ead9,1,0
02d41f5b9f,0,1
02d46b84fd,1,0
02d4714372,0,0
02d5055000,0,0
02d5bc748f,0,1
02d604a9b3,1,1
02d605b5dd,0,0
02d60ca0d6,1,1
02d6184e5a,0,0
02d63e977f,0,0
02d64a62db,0,1
02d6c08e7d,0,1
02d6c96719,1,1
02d703aef7,1,1
02d70d209d,0,1
02d73b1ba3,0,1
02d7645a1b,0,0
02d78986b7,0,1
02d7a538d0,0,1
02d89890a1,1,0
02d9238b82,0,1
02d95bfbbe,0,0
02d95dd387,0,1
02d9a1eef3,1,0
02d9b2338f,0,1
02d9b88a53,1,1
02db35829c,1,0
02db7317f8,0,0
02db919311,0,1
02dbe59a9b,1,1
02dbef5278,0,1
02dbf6d5b7,1,1
02dc7411a8,0,0
02dcf03d2e,1,0
02dd34bc2c,1,1
02dd4068d9,0,0
02dd78c9cd,0,1
02dd81e495,0,1
02dd8cd77f,0,0
02de0e28ee,1,1
02de46de7a,1,1
02df0f208f,0,1
02dfb38f32,0,1
02dfb6b858,0,1
02e05392fb,1,1
02e0f328a7,0,0
02e184c712,1,1
02e189c139,0,0
02e31bf855,1,0
02e3664068,0,1
02e3c4f307,0,1
02e4714cbf,1,1
02e4cd20f1,0,1
02e4d6b244,1,0
02e5bd6828,0,0
02e67c2b90,1,1
02e6942131,1,1
02e6a70302,0,1
02e6fd1fc9,1,0
02e7eb87f3,1,0
02e806cf7a,1,0
02e83b0969,0,0
02e8b0881d,1,1
02e8eea114,0,0
02e996c995,0,1
02e9c2a11c,0,0
02e9d7af12,1,1
02e9d8b025,1,1
02ea2057d5,1,0
02eb225553,0,1
02ebde0708,0,0
02ec427a1e,0,1
02ece1bb0b,1,0
02edde53fb,0,0
02ee99ecda,1,1
02ef0cd78c,0,0
02efcf1719,0,0
02efe9ce80,1,0
02f066bca9,1,1
02f0a79d5e,0,0
02f0b01b47,1,0
02f0c0fa4d,1,1
02f0ea4ada,0,1
02f0f3436d,1,1
02f1893614,1,0
02f1cd8099,0,1
02f1e6f29d,0,0
02f21b8636,0,1
02f26109e2,1,1
02f2aefb44,1,1
02f3137dc8,1,0
02f3d70166,1,0
02f4bae719,0,1
02f5341048,0,0
02f57f145b,1,0
02f5bf9315,0,1
02f5c44427,1,1
02f5d97807,1,0
02f5ef1704,1,0
02f5f9706d,1,0
02f69cea9d,0,1
02f6cee771,1,0
02f70012e0,0,0
02f7151962,0,1
02f72bac81,0,1
02f736d08f,0,0
02f884999c,0,1
02f8b1609d,1,0
02f8e17bc4,0,1
02f9216b69,1,1
02f9730542,1,1
02f9ef2dfc,1,0
02fa616837,0,1
02fa7175db,1,1
02fac68d08,0,0
02fadcbc5e,1,1
02fae4b76d,0,1
02fb812570,0,1
02fb9a52dd,1,0
02fc1a4020,0,0
02fc6e6d12,0,1
02fd6e4077,1,1
02fdf30455,1,0
02fdfcdf30,0,0
02fe355ca0,0,1
02fe40503c,0,0
02fe7c5da1,0,0
02fe885a45,0,1
02fe9045e3,1,0
030048d169,1,1
03004f1a03,0,1
03005670f6,0,1
030077f896,1,1
03010c9271,0,0
0301ae7c10,0,1
0301b1814e,1,1
03021c2e9c,0,1
030260d246,0,1
0302b26e57,1,1
0302b31b82,0,0
0302d1b607,1,1
0302f6625e,1,1
0303bc3bd1,1,1
030405e09a,0,1
030453ad4c,0,1
03045b68fa,0,1
0304acfe41,0,1
0304e73109,0,1
03050f9f81,0,0
0305116144,1,1
030580f97b,1,0
0305e3a119,0,0
0305eac242,0,1
0306f4f8c9,0,1
03075db43f,1,1
030768f47f,1,1
03076971d5,0,0
0307bb4867,0,0
030886410f,1,1
030892aa12,0,0
0308a0674d,1,1
0308c3c7b3,0,1
0309062c69,1,0
03094f54b8,0,1
0309630693,0,0
0309c64d73,1,1
0309c89495,1,0
030a0c7ec6,0,0
030ac60a7e,1,1
030adc41f6,0,0
030adda563,1,0
030b2f842b,1,1
030b9f3226,1,0
030bab52ff,0,0
030bcf2806,1,1
030c6681a2,0,1
030c7b8b49,1,0
030c9eeb7f,0,0
030cebeebe,1,0
030cf04fca,0,1
030d9d7431,0,1
030e346b62,1,1
030e751a3c,0,1
030efb441f,0,0
030f1b1b34,1,1
030f32f15e,0,1
030f4e01a3,1,1
030fb94b86,1,0
031058d741,0,1
031064e36b,0,1
03107751d6,1,1
0310917c10,1,1
031157d226,0,1
0311db3457,1,1
03130a0777,0,1
031331a7ec,1,1
031334a4d0,0,1
0313fc01f3,1,1
0314040fe1,0,0
03141c3487,1,0
0314e86f47,0,1
0315ec840f,0,0
0316da4cc4,1,1
0316fb6d37,1,0
031721607d,1,1
03176da14a,1,0
031770fd6c,0,1
03181b8cb0,0,1
03186a26c1,1,0
031898b278,1,0
0318ad1663,1,0
0318d9d5b4,0,0
0319fdaa72,1,0
031a4f3f6c,1,1
031b38cb0d,0,0
031b409bb5,1,1
031b788492,0,1
031bc039db,0,0
031bdafffc,0,0
031bdcc60f,1,1
031c360c30,1,0
031c4ee74b,0,1
031c7adbb9,1,1
031d9e22f0,0,1
031da5b297,0,0
031e80f5d1,0,0
031ea94315,0,1
031eaa3258,1,1
031eb9d9fd,1,0
031ecfb5b4,1,1
031eddd555,0,1
031fd14661,0,0
031fdf281b,1,1
031ff58e1c,1,0
03200214d9,1,0
032018e720,0,0
0320222bbf,0,0
0320233983,1,1
03202b1571,1,1
0320636909,1,0
0321fbc5d5,1,1
032211ac6b,1,0
032219a1ff,0,0
03221d5ed8,1,0
03221f4728,0,0
03225c5b17,1,1
03229c4e65,0,1
032310fefd,1,1
0323111168,0,0
032354529b,0,1
03235fade2,1,1
0323673304,1,1
0323c4a5ad,1,1
0324425703,1,1
032449eaf5,0,1
03245bb0d3,0,1
03245d5121,0,1
03246f61bc,1,1
0324cbd7c3,1,1
032543f353,0,0
032545841a,0,1
03260625ae,0,1
032641a114,0,0
03264e4801,0,1
03266568ca,0,1
03269a6b53,1,1
03272951b4,0,1
032731bf8f,1,1
03274503b0,1,0
032753961b,0,0
03276d330b,1,1
032780fbe8,0,1
0327f91f52,0,1
032814adf1,1,1
0328940936,0,1
032a5c7459,1,1
032a8c97f8,0,0
032af6b85d,0,1
032bad207a,1,0
032bc17a45,0,1
032c9871e9,1,0
032d02fac4,1,1
032d33c296,0,1
032defc786,0,0
032df185ed,1,0
032e0e7614,0,1
032e2bf444,1,1
032e38946c,0,1
032e557957,0,1
032e79872c,1,0
032f098154,1,0
032f1ca25e,0,0
032f921b0d,0,1
032fc72ac6,1,0
033012ca92,0,1
0330a198ad,0,1
0330ec971a,0,1
03311226f0,0,1
0331447ffc,1,1
033177dfd3,1,0
0331b3cd89,1,1
0331b87040,1,1
0331d48e2c,1,1
03321377df,1,1
03322223d2,1,1
033258e37c,0,1
0332702d26,0,0
03327ab22f,0,0
0332b8ffa0,1,1
0332d8a9fe,1,1
0333339c4e,0,1
033334fea4,0,0
0333454de6,0,1
03339fe17e,0,1
0333fce0fd,1,1
03343da6a7,0,0
03347572cc,1,0
03347a7e72,1,0
033564f901,1,1
0335a27cae,0,0
033602440d,0,1
033623b054,0,1
0336447308,1,0
033694515f,1,1
0336d89cc2,1,1
0336ec59e8,0,0
033731fbe2,1,0
03376c137a,1,1
0337d6f581,0,1
0337e11926,1,1
03383142f3,1,0
0338a51cf4,0,1
0338b77361,0,0
0338e7c58c,1,1
0338f37463,0,1
0338fcd8a7,0,0
03398d5d3a,1,1
0339f8aa81,1,0
